           0.00,           0.00,           0.00,           0.00
          -5.87,           3.61,           0.00,           0.00
         -11.61,           6.42,           0.00,           0.00
         -17.19,           8.47,           0.00,           0.00
         -22.59,           9.77,           0.00,           0.00
         -27.82,          10.41,           0.00,           0.00
         -32.86,          10.47,           0.00,           0.00
         -37.74,          10.08,           0.00,           0.00
         -42.48,           9.37,           0.00,           0.00
         -47.12,           8.49,           0.00,           0.00
         -51.70,           7.60,           0.00,           0.00
         -56.28,           6.87,           0.00,           0.00
         -60.91,           6.44,           0.00,           0.00
         -65.65,           6.45,           0.00,           0.00
         -70.52,           7.03,           0.00,           0.00
         -75.54,           8.28,           0.00,           0.00
         -80.73,          10.25,           0.00,           0.00
         -86.09,          12.99,           0.00,           0.00
         -91.59,          16.51,           0.00,           0.00
           4.00,          19.00,           0.00,           0.00
